日期,交割月份,時間,Open,High,Low,Volume,Close,NextClose,Y_pred,,,
20180709,201807,105302,0.732773109,0.73048849,0.733780761,0.015676267,0.732212885,0.733333333,0.736256719,TRUE,TRUE,TRUE
20180709,201807,105400,0.732773109,0.732172937,0.734899329,0.044962936,0.733333333,0.732773109,0.736287117,TRUE,FALSE,FALSE
20180709,201807,105500,0.733893557,0.731611454,0.735458613,0.013731924,0.732773109,0.733333333,0.736428142,TRUE,TRUE,TRUE
20180709,201807,105601,0.733333333,0.731049972,0.735458613,0.018957346,0.733333333,0.733333333,0.73707962,TRUE,NOT ACTION,FALSE
20180709,201807,105701,0.733893557,0.731611454,0.736577181,0.012273666,0.733333333,0.730532213,0.737440825,TRUE,FALSE,FALSE
20180709,201807,105801,0.733893557,0.731049972,0.733780761,0.022481468,0.730532213,0.732773109,0.737327456,FALSE,TRUE,FALSE
20180709,201807,105900,0.731652661,0.73048849,0.733221477,0.026613197,0.732773109,0.734453782,0.737798929,TRUE,TRUE,TRUE
20180709,201807,110000,0.733333333,0.733295901,0.736017897,0.055413781,0.734453782,0.729971989,0.736290336,FALSE,FALSE,TRUE
20180709,201807,110100,0.735014006,0.732734419,0.732662192,0.042046421,0.729971989,0.732212885,0.73608458,FALSE,TRUE,FALSE
20180709,201807,110201,0.731092437,0.73048849,0.733221477,0.025397983,0.732212885,0.731652661,0.737949491,TRUE,FALSE,FALSE
20180709,201807,110300,0.732773109,0.73048849,0.734340045,0.015311703,0.731652661,0.730532213,0.736502051,FALSE,FALSE,TRUE
20180709,201807,110407,0.732212885,0.729365525,0.733221477,0.017742131,0.730532213,0.729411765,0.735682428,FALSE,FALSE,TRUE
20180709,201807,110500,0.731092437,0.728804043,0.732662192,0.025641026,0.729411765,0.730532213,0.736304939,TRUE,TRUE,TRUE
20180709,201807,110600,0.730532213,0.72824256,0.732662192,0.020537125,0.730532213,0.730532213,0.735372663,FALSE,NOT ACTION,FALSE
20180709,201807,110704,0.731092437,0.728804043,0.733221477,0.010815409,0.730532213,0.731652661,0.734362125,FALSE,TRUE,FALSE
20180709,201807,110800,0.731652661,0.73048849,0.733780761,0.040588164,0.731652661,0.732773109,0.734499097,TRUE,TRUE,TRUE
20180709,201807,110903,0.732212885,0.73048849,0.734340045,0.009357152,0.732773109,0.733333333,0.734910011,TRUE,TRUE,TRUE
20180709,201807,111001,0.733333333,0.731049972,0.736017897,0.018835825,0.733333333,0.73557423,0.735691488,TRUE,TRUE,TRUE
20180709,201807,111103,0.733333333,0.734418866,0.736017897,0.093814558,0.73557423,0.73557423,0.736526728,TRUE,NOT ACTION,FALSE
20180709,201807,111200,0.736694678,0.734418866,0.738814318,0.027585369,0.73557423,0.73557423,0.737403274,TRUE,NOT ACTION,FALSE
20180709,201807,111300,0.736134454,0.733857383,0.737695749,0.02770689,0.73557423,0.736694678,0.738325477,TRUE,TRUE,TRUE
20180709,201807,111402,0.736134454,0.736103313,0.738814318,0.107668003,0.736694678,0.735014006,0.74026984,TRUE,FALSE,FALSE
20180709,201807,111500,0.737815126,0.737226277,0.736577181,0.126260785,0.735014006,0.73557423,0.739830136,FALSE,TRUE,FALSE
20180709,201807,111601,0.735014006,0.733295901,0.737695749,0.015676267,0.73557423,0.736694678,0.74031651,TRUE,TRUE,TRUE
20180709,201807,111703,0.73557423,0.734418866,0.737695749,0.026613197,0.736694678,0.736134454,0.740108669,FALSE,FALSE,TRUE
20180709,201807,111801,0.737254902,0.734980348,0.738814318,0.014218009,0.736134454,0.734453782,0.739392161,FALSE,FALSE,TRUE
20180709,201807,111900,0.736134454,0.733857383,0.736577181,0.022238425,0.734453782,0.733333333,0.740108967,TRUE,FALSE,FALSE
20180709,201807,112000,0.734453782,0.733295901,0.736017897,0.033661441,0.733333333,0.733893557,0.740823388,TRUE,TRUE,TRUE
20180709,201807,112100,0.733333333,0.732734419,0.736017897,0.014947138,0.733893557,0.735014006,0.739305258,FALSE,TRUE,FALSE
20180709,201807,112201,0.735014006,0.733857383,0.737136465,0.02855754,0.735014006,0.736694678,0.738069773,FALSE,TRUE,FALSE
20180709,201807,112301,0.73557423,0.734980348,0.738255034,0.033296877,0.736694678,0.737254902,0.737864614,FALSE,TRUE,FALSE
20180709,201807,112401,0.737254902,0.734980348,0.739373602,0.022481468,0.737254902,0.737815126,0.739134729,TRUE,TRUE,TRUE
20180709,201807,112502,0.737254902,0.736103313,0.738814318,0.040102078,0.737815126,0.737254902,0.740232587,TRUE,FALSE,FALSE
20180709,201807,112600,0.738935574,0.736103313,0.74049217,0.017985174,0.737254902,0.737815126,0.741259396,TRUE,TRUE,TRUE
20180709,201807,112702,0.73837535,0.736664795,0.74049217,0.029529712,0.737815126,0.737254902,0.741460323,TRUE,FALSE,FALSE
20180709,201807,112801,0.73837535,0.736103313,0.739932886,0.025276461,0.737254902,0.73837535,0.742216587,TRUE,TRUE,TRUE
20180709,201807,112902,0.737815126,0.736103313,0.74049217,0.015311703,0.73837535,0.737815126,0.742233872,TRUE,FALSE,FALSE
20180709,201807,113000,0.738935574,0.736664795,0.739932886,0.030380362,0.737815126,0.737254902,0.74189806,FALSE,FALSE,TRUE
20180709,201807,113105,0.73837535,0.736103313,0.739932886,0.010693887,0.737254902,0.740056022,0.74221468,TRUE,TRUE,TRUE
20180709,201807,113206,0.737815126,0.73778776,0.74049217,0.031595577,0.740056022,0.740056022,0.742362142,TRUE,NOT ACTION,FALSE
20180709,201807,113300,0.740616246,0.738910724,0.742729306,0.082391542,0.740056022,0.740056022,0.741968751,FALSE,NOT ACTION,FALSE
20180709,201807,113401,0.741176471,0.738910724,0.742729306,0.031717098,0.740056022,0.740056022,0.742978811,TRUE,NOT ACTION,FALSE
20180709,201807,113501,0.740616246,0.739472207,0.743288591,0.036456435,0.740056022,0.740056022,0.744234085,TRUE,NOT ACTION,FALSE
