日期,交割月份,時間,Open,High,Low,Volume,Close,NextClose,Y_pred,Y_pred(tomorrow),,
20180709,201807,115301,0.741736695,0.739472207,0.743847875,0.006562158,0.741176471,0.740616246,0.714300334,FALSE,FALSE,TRUE
20180709,201807,115401,0.741736695,0.738910724,0.742729306,0.019686475,0.740616246,0.740616246,0.714612901,TRUE,NOT ACTION,FALSE
20180709,201807,115502,0.740616246,0.738349242,0.742729306,0.009357152,0.740616246,0.741176471,0.714300275,FALSE,TRUE,FALSE
20180709,201807,115607,0.740616246,0.739472207,0.743288591,0.012638231,0.741176471,0.741176471,0.713721454,FALSE,NOT ACTION,FALSE
20180709,201807,115702,0.741736695,0.740033689,0.744407159,0.009721716,0.741176471,0.742296919,0.713407218,FALSE,TRUE,FALSE
20180709,201807,115800,0.742296919,0.741156654,0.744407159,0.045813586,0.742296919,0.740616246,0.713984072,TRUE,FALSE,FALSE
20180709,201807,115900,0.743417367,0.741718136,0.743847875,0.028436019,0.740616246,0.740056022,0.714567304,TRUE,FALSE,FALSE
20180709,201807,120000,0.741176471,0.739472207,0.743288591,0.022602989,0.740056022,0.740616246,0.715278745,TRUE,TRUE,TRUE
20180709,201807,120100,0.740616246,0.738349242,0.743288591,0.009721716,0.740616246,0.740056022,0.714924276,FALSE,FALSE,TRUE
20180709,201807,120202,0.741176471,0.738910724,0.743288591,0.003281079,0.740056022,0.740616246,0.713720024,FALSE,TRUE,FALSE
20180709,201807,120307,0.740616246,0.738910724,0.743288591,0.007898894,0.740616246,0.741176471,0.713542223,FALSE,TRUE,FALSE
20180709,201807,120402,0.741736695,0.740033689,0.744407159,0.016040831,0.741176471,0.740056022,0.713587165,TRUE,FALSE,FALSE
20180709,201807,120507,0.741736695,0.740033689,0.743288591,0.012881274,0.740056022,0.740616246,0.713674188,TRUE,TRUE,TRUE
20180709,201807,120602,0.740616246,0.738910724,0.742729306,0.011787581,0.740616246,0.741736695,0.714567482,TRUE,TRUE,TRUE
20180709,201807,120703,0.741736695,0.740033689,0.744407159,0.017256046,0.741736695,0.742296919,0.713942587,FALSE,TRUE,FALSE
20180709,201807,120806,0.741736695,0.740033689,0.744407159,0.014704095,0.742296919,0.742857143,0.713539422,FALSE,TRUE,FALSE
